timestamp,open,high,low,close,volume
2023-07-12,443.7,451.8,442.0,451.8,920
2023-07-13,442.8,454.0,442.8,450.0,13209
2023-07-16,455.0,460.0,423.4,460.0,166392
2023-07-17,460.0,469.2,460.0,469.2,1011
2023-07-18,459.9,478.0,459.9,478.0,1800
2023-07-19,468.5,486.9,430.2,454.8,9454
2023-07-20,445.8,458.3,421.1,449.2,4485
2023-07-23,440.3,448.8,424.2,441.0,4107
2023-07-24,432.2,432.2,416.2,429.0,2617
2023-07-25,422.1,422.1,422.1,422.1,25
2023-07-26,414.1,430.3,414.0,430.3,2571
2023-07-27,421.7,430.1,402.2,430.1,1032
2023-07-30,421.5,446.6,398.0,398.0,16663
2023-07-31,405.9,430.0,405.9,417.0,3850
2023-08-01,425.3,433.7,408.7,408.7,5197
2023-08-02,400.6,416.8,400.6,416.8,20
2023-08-03,408.5,425.0,398.4,425.0,1821
2023-08-07,416.5,423.8,382.5,423.5,2023
2023-08-08,415.1,415.1,390.9,397.9,220
2023-08-09,390.1,437.0,382.6,437.0,2303
2023-08-10,428.3,428.3,393.3,410.9,6370
2023-08-13,419.0,450.9,409.9,450.9,13467
2023-08-14,441.9,441.9,409.0,425.3,1265
2023-08-15,433.0,433.0,433.0,433.0,35677
2023-08-16,424.4,424.4,399.6,415.0,235
2023-08-17,406.7,419.9,393.4,393.4,2572
2023-08-20,401.2,416.1,401.2,416.1,50
2023-08-22,424.4,424.4,424.4,424.4,10
2023-08-23,432.1,432.1,432.1,432.1,10
2023-08-30,423.5,423.5,398.8,423.5,1416
2023-09-03,415.1,415.1,390.8,415.1,90
2023-09-04,423.0,456.6,423.0,456.6,60
2023-09-05,447.5,465.0,412.1,412.1,163369
2023-09-07,403.9,420.0,370.9,420.0,55039
2023-09-10,411.6,436.7,388.0,436.7,17001
2023-09-11,428.0,428.0,403.0,403.0,42
2023-09-12,395.1,403.7,388.1,401.0,6806
2023-09-13,409.0,425.0,400.1,416.0,1072
2023-09-17,407.7,407.7,391.7,398.9,1428
2023-09-19,391.0,406.5,382.0,406.5,1800
2023-09-21,414.6,422.8,398.4,413.9,78
2023-09-24,405.7,405.7,397.6,397.6,20
2023-09-25,390.1,404.6,376.3,398.9,1128
2023-09-26,391.0,397.0,391.0,397.0,1074
2023-09-27,389.1,404.5,389.1,404.5,20
2023-10-01,396.5,396.5,381.0,388.6,261
2023-10-02,388.0,395.7,387.1,394.8,846
2023-10-03,402.5,402.5,402.5,402.5,10
2023-10-05,394.5,400.0,373.1,382.1,899
2023-10-08,382.0,394.0,375.3,394.0,1363
2023-10-09,394.0,394.0,394.0,394.0,100
2023-10-11,399.0,399.0,399.0,399.0,10
2023-10-16,391.1,391.1,383.3,389.0,32
2023-10-17,381.3,395.0,370.0,395.0,290
2023-10-18,387.1,387.1,387.1,387.1,30
2023-10-19,394.8,410.0,394.8,410.0,30
2023-10-29,401.8,401.8,401.8,401.8,10
2023-10-30,393.8,393.8,378.3,385.8,40
2023-10-31,379.0,379.0,379.0,379.0,100
2023-11-07,386.5,393.0,386.5,393.0,20
2023-11-26,385.2,392.0,385.0,392.0,380
2023-11-27,385.1,390.0,380.0,390.0,660
2023-11-28,390.0,397.0,390.0,397.0,117
2023-12-07,390.0,390.0,390.0,390.0,183
2023-12-10,383.1,428.0,383.0,428.0,2330
2023-12-11,436.5,445.2,436.5,445.2,20
2023-12-12,436.3,436.3,403.1,424.0,9784
2023-12-13,415.6,415.6,397.7,397.7,762
2023-12-14,389.9,404.9,389.9,404.9,131
2023-12-17,396.9,404.8,375.6,404.8,5795
2023-12-18,411.0,411.0,389.0,404.9,1540
2023-12-19,397.0,408.0,397.0,408.0,277
2023-12-20,414.9,414.9,413.9,414.0,310
2023-12-24,405.8,405.8,390.2,391.0,1780
2023-12-27,383.4,395.0,375.8,395.0,2783
2023-12-28,387.5,399.8,360.0,399.8,6996
2024-01-01,391.9,408.0,377.6,405.0,77516
2024-01-03,396.9,396.9,396.9,396.9,100
2024-01-04,404.0,404.0,379.3,379.3,4959
2024-01-07,386.8,402.3,380.1,380.1,590
2024-01-08,387.7,402.6,377.1,391.3,3661
2024-01-09,395.0,408.0,393.0,406.9,8893
2024-01-10,409.9,409.9,399.0,409.0,2540
2024-01-11,416.9,416.9,416.9,416.9,10
2024-01-14,408.6,408.6,392.0,392.0,604
2024-01-16,399.8,407.7,392.1,400.0,4538
2024-01-17,408.0,420.0,396.9,396.9,9620
2024-01-18,400.0,400.0,395.0,395.0,456
2024-01-21,402.9,419.1,402.9,410.8,73
2024-01-22,414.0,414.0,412.0,412.0,20
2024-01-23,403.8,404.9,395.8,404.9,6936
2024-01-24,406.0,406.0,395.9,402.0,73
2024-01-25,407.0,410.0,386.0,392.0,3905
2024-01-28,399.8,399.8,370.1,375.1,1557
2024-01-29,370.1,370.1,370.0,370.0,1500
2024-01-30,364.0,377.4,362.6,363.2,497
2024-01-31,370.0,391.9,363.0,384.1,997
2024-02-06,376.5,376.5,361.7,376.3,554
2024-02-07,382.9,382.9,360.8,360.8,446
2024-02-08,368.0,375.3,368.0,375.3,20
2024-02-11,376.0,376.0,361.2,376.0,167
2024-02-12,381.7,381.7,381.7,381.7,10
2024-02-13,374.1,374.1,366.7,366.7,110
2024-02-14,359.4,359.4,352.3,352.4,722
2024-02-15,349.0,358.0,345.6,358.0,1095
2024-02-18,358.0,359.0,343.9,359.0,275
2024-02-20,351.9,351.9,351.9,351.9,460
2024-02-21,348.0,348.0,348.0,348.0,261
2024-02-22,350.0,369.0,350.0,369.0,636
2024-02-25,361.7,361.7,341.4,341.4,810
2024-02-26,334.6,341.2,334.6,341.2,345
2024-02-27,335.3,335.3,335.2,335.2,700
2024-03-03,329.1,340.8,323.1,340.8,420
2024-03-05,347.0,351.0,334.0,334.0,451
2024-03-06,328.0,349.7,328.0,349.7,840
2024-03-07,342.8,347.9,337.1,337.1,2033
2024-03-10,343.0,358.0,343.0,358.0,3800
2024-03-12,358.0,366.0,358.0,366.0,7166
2024-03-13,372.9,372.9,358.2,358.2,239
2024-03-14,352.2,365.0,351.1,365.0,1186
2024-03-17,357.7,357.7,350.6,357.5,624
2024-03-20,350.4,362.0,350.4,362.0,528
2024-03-21,362.0,362.0,362.0,362.0,7
2024-03-25,355.0,355.0,355.0,355.0,10
2024-03-26,361.9,361.9,353.7,358.9,150
2024-03-27,351.8,355.0,344.8,355.0,218
2024-03-28,347.9,347.9,347.9,347.9,11
2024-03-31,341.0,341.0,341.0,341.0,10
2024-04-01,334.2,347.8,334.2,347.8,21
2024-04-03,341.0,347.6,341.0,347.6,2338
2024-04-04,340.7,340.7,334.0,334.1,162
2024-04-07,334.1,340.7,329.2,340.7,76
2024-04-09,347.5,347.5,347.5,347.5,10
2024-04-14,354.4,354.4,354.4,354.4,10
