timestamp,open,high,low,close,volume
2022-08-08,228.0,250.8,228.0,250.8,780
2022-08-09,255.8,275.8,255.8,275.8,1308
2022-08-10,281.3,303.3,281.3,303.3,6250
2022-08-11,309.3,333.6,309.3,333.6,74264
2022-08-14,340.2,361.0,315.0,316.0,56104
2022-08-15,316.0,331.0,305.0,327.0,24430
2022-08-16,333.0,335.0,314.0,317.1,28602
2022-08-17,315.0,327.0,310.7,325.9,19939
2022-08-18,332.4,355.0,322.5,355.0,62134
2022-08-21,362.0,362.1,336.0,337.0,25805
2022-08-22,334.7,343.7,328.3,335.0,17151
2022-08-23,335.0,335.0,326.0,332.0,13919
2022-08-24,332.0,339.0,321.0,335.0,23852
2022-08-25,328.4,341.0,323.6,329.9,15796
2022-08-26,323.4,325.0,318.0,322.0,8989
2022-08-28,315.6,318.2,301.0,303.0,24587
2022-08-29,297.0,311.1,290.0,300.0,14061
2022-08-30,302.0,309.5,296.2,296.2,9010
2022-08-31,292.0,297.0,283.0,284.2,11590
2022-09-01,280.0,298.0,273.1,288.4,14792
2022-09-02,287.0,305.0,280.1,286.0,3700
2022-09-04,286.0,293.8,283.0,290.0,4220
2022-09-05,285.0,294.0,281.0,288.0,9467
2022-09-06,292.7,292.7,274.1,276.1,13184
2022-09-07,271.2,279.2,271.2,279.0,7840
2022-09-08,284.0,286.0,270.0,285.9,7793
2022-09-11,280.2,285.0,276.7,276.7,5596
2022-09-12,272.0,275.0,268.1,268.1,5763
2022-09-13,273.1,281.0,265.0,270.7,4920
2022-09-14,272.0,287.6,272.0,287.6,11922
2022-09-15,287.6,290.0,267.2,268.1,14793
2022-09-16,262.8,273.0,255.2,261.8,7165
2022-09-18,267.0,267.0,248.0,250.1,12680
2022-09-20,246.0,246.0,233.1,240.0,9508
2022-09-21,242.0,251.7,237.3,239.0,5111
2022-09-22,235.0,247.0,225.4,232.5,9066
2022-09-25,227.9,231.1,216.7,222.0,5242
2022-09-27,218.1,230.9,214.1,218.0,5900
2022-09-28,220.0,224.0,217.0,218.0,1892
2022-09-29,214.0,226.7,214.0,219.0,1367
2022-10-09,219.1,224.5,219.0,223.5,2792
2022-10-10,220.0,226.0,216.1,223.9,6755
2022-10-11,219.5,223.0,213.8,217.6,3890
2022-10-12,215.1,223.0,213.3,222.3,3625
2022-10-13,220.0,223.5,216.0,222.0,2440
2022-10-16,218.0,222.0,214.0,218.0,4523
2022-10-17,215.0,220.0,214.2,220.0,2270
2022-10-19,216.0,216.0,211.1,212.9,3581
2022-10-20,208.7,211.1,204.9,206.0,3669
2022-10-23,202.1,208.9,202.1,208.8,2580
2022-10-31,212.9,212.9,206.4,210.0,3400
2022-11-01,210.0,220.0,206.0,219.0,11383
2022-11-02,223.0,225.9,216.0,224.4,5912
2022-11-03,220.0,227.0,215.7,217.0,1590
2022-11-06,213.0,224.4,213.0,223.0,3946
2022-11-07,220.0,233.3,220.0,226.5,11079
2022-11-08,222.0,225.0,219.0,221.0,3997
2022-11-09,221.0,222.0,210.0,218.0,9717
2022-11-10,218.0,218.0,207.5,217.0,6987
2022-11-13,213.0,213.9,208.0,212.0,2590
2022-11-14,207.8,220.0,205.0,220.0,1855
